artwork,category,:TYPE
8586,oil_painting,BELONGS_TO_CATEGORY
8587,sketching,BELONGS_TO_CATEGORY
8588,sketching,BELONGS_TO_CATEGORY
8589,sketching,BELONGS_TO_CATEGORY
8590,oil_painting,BELONGS_TO_CATEGORY
8591,sketching,BELONGS_TO_CATEGORY
8592,traditional_chinese_painting,BELONGS_TO_CATEGORY
8593,sketching,BELONGS_TO_CATEGORY
8594,oil_painting,BELONGS_TO_CATEGORY
8595,traditional_chinese_painting,BELONGS_TO_CATEGORY
8596,sketching,BELONGS_TO_CATEGORY
8597,oil_painting,BELONGS_TO_CATEGORY
8598,oil_painting,BELONGS_TO_CATEGORY
8599,traditional_chinese_painting,BELONGS_TO_CATEGORY
8600,traditional_chinese_painting,BELONGS_TO_CATEGORY
8601,sketching,BELONGS_TO_CATEGORY
8602,traditional_chinese_painting,BELONGS_TO_CATEGORY
8603,sketching,BELONGS_TO_CATEGORY
8604,sketching,BELONGS_TO_CATEGORY
8605,oil_painting,BELONGS_TO_CATEGORY
8606,oil_painting,BELONGS_TO_CATEGORY
8607,traditional_chinese_painting,BELONGS_TO_CATEGORY
8608,sketching,BELONGS_TO_CATEGORY
8609,oil_painting,BELONGS_TO_CATEGORY
8610,traditional_chinese_painting,BELONGS_TO_CATEGORY
8611,sketching,BELONGS_TO_CATEGORY
8612,oil_painting,BELONGS_TO_CATEGORY
8613,oil_painting,BELONGS_TO_CATEGORY
8614,oil_painting,BELONGS_TO_CATEGORY
8615,oil_painting,BELONGS_TO_CATEGORY
8616,oil_painting,BELONGS_TO_CATEGORY
8617,oil_painting,BELONGS_TO_CATEGORY
8618,sketching,BELONGS_TO_CATEGORY
8619,oil_painting,BELONGS_TO_CATEGORY
8620,sketching,BELONGS_TO_CATEGORY
8621,oil_painting,BELONGS_TO_CATEGORY
8622,oil_painting,BELONGS_TO_CATEGORY
8623,traditional_chinese_painting,BELONGS_TO_CATEGORY
8624,traditional_chinese_painting,BELONGS_TO_CATEGORY
8625,sketching,BELONGS_TO_CATEGORY
8626,oil_painting,BELONGS_TO_CATEGORY
8627,sketching,BELONGS_TO_CATEGORY
8628,oil_painting,BELONGS_TO_CATEGORY
8629,oil_painting,BELONGS_TO_CATEGORY
8630,oil_painting,BELONGS_TO_CATEGORY
8631,traditional_chinese_painting,BELONGS_TO_CATEGORY
8632,sketching,BELONGS_TO_CATEGORY
8633,traditional_chinese_painting,BELONGS_TO_CATEGORY
8634,sketching,BELONGS_TO_CATEGORY
8635,traditional_chinese_painting,BELONGS_TO_CATEGORY
8636,sketching,BELONGS_TO_CATEGORY
8637,oil_painting,BELONGS_TO_CATEGORY
8638,sketching,BELONGS_TO_CATEGORY
8639,oil_painting,BELONGS_TO_CATEGORY
8640,oil_painting,BELONGS_TO_CATEGORY
8641,sketching,BELONGS_TO_CATEGORY
8642,oil_painting,BELONGS_TO_CATEGORY
8643,oil_painting,BELONGS_TO_CATEGORY
8644,traditional_chinese_painting,BELONGS_TO_CATEGORY
8645,sketching,BELONGS_TO_CATEGORY
8646,sketching,BELONGS_TO_CATEGORY
8647,sketching,BELONGS_TO_CATEGORY
8648,sketching,BELONGS_TO_CATEGORY
8649,oil_painting,BELONGS_TO_CATEGORY
8650,traditional_chinese_painting,BELONGS_TO_CATEGORY
8651,oil_painting,BELONGS_TO_CATEGORY
8652,oil_painting,BELONGS_TO_CATEGORY
8653,sketching,BELONGS_TO_CATEGORY
8654,sketching,BELONGS_TO_CATEGORY
8655,oil_painting,BELONGS_TO_CATEGORY
8656,sketching,BELONGS_TO_CATEGORY
8657,traditional_chinese_painting,BELONGS_TO_CATEGORY
8658,traditional_chinese_painting,BELONGS_TO_CATEGORY
8659,oil_painting,BELONGS_TO_CATEGORY
8660,sketching,BELONGS_TO_CATEGORY
8661,sketching,BELONGS_TO_CATEGORY
8662,traditional_chinese_painting,BELONGS_TO_CATEGORY
8663,traditional_chinese_painting,BELONGS_TO_CATEGORY
8664,sketching,BELONGS_TO_CATEGORY
8665,oil_painting,BELONGS_TO_CATEGORY
8666,oil_painting,BELONGS_TO_CATEGORY
8667,oil_painting,BELONGS_TO_CATEGORY
8668,oil_painting,BELONGS_TO_CATEGORY
8669,traditional_chinese_painting,BELONGS_TO_CATEGORY
8670,oil_painting,BELONGS_TO_CATEGORY
8671,oil_painting,BELONGS_TO_CATEGORY
8672,oil_painting,BELONGS_TO_CATEGORY
8673,sketching,BELONGS_TO_CATEGORY
8674,sketching,BELONGS_TO_CATEGORY
8675,traditional_chinese_painting,BELONGS_TO_CATEGORY
8676,oil_painting,BELONGS_TO_CATEGORY
8677,traditional_chinese_painting,BELONGS_TO_CATEGORY
8678,traditional_chinese_painting,BELONGS_TO_CATEGORY
8679,oil_painting,BELONGS_TO_CATEGORY
8680,oil_painting,BELONGS_TO_CATEGORY
8681,traditional_chinese_painting,BELONGS_TO_CATEGORY
8682,sketching,BELONGS_TO_CATEGORY
8683,sketching,BELONGS_TO_CATEGORY
8684,oil_painting,BELONGS_TO_CATEGORY
8685,sketching,BELONGS_TO_CATEGORY
8686,oil_painting,BELONGS_TO_CATEGORY
8687,oil_painting,BELONGS_TO_CATEGORY
8688,oil_painting,BELONGS_TO_CATEGORY
8689,sketching,BELONGS_TO_CATEGORY
8690,oil_painting,BELONGS_TO_CATEGORY
8691,traditional_chinese_painting,BELONGS_TO_CATEGORY
8692,traditional_chinese_painting,BELONGS_TO_CATEGORY
8693,oil_painting,BELONGS_TO_CATEGORY
8694,traditional_chinese_painting,BELONGS_TO_CATEGORY
8695,sketching,BELONGS_TO_CATEGORY
8696,traditional_chinese_painting,BELONGS_TO_CATEGORY
8697,traditional_chinese_painting,BELONGS_TO_CATEGORY
8698,sketching,BELONGS_TO_CATEGORY
8699,sketching,BELONGS_TO_CATEGORY
8700,traditional_chinese_painting,BELONGS_TO_CATEGORY
8701,oil_painting,BELONGS_TO_CATEGORY
8702,sketching,BELONGS_TO_CATEGORY
8703,oil_painting,BELONGS_TO_CATEGORY
8704,traditional_chinese_painting,BELONGS_TO_CATEGORY
8705,sketching,BELONGS_TO_CATEGORY
8706,oil_painting,BELONGS_TO_CATEGORY
8707,oil_painting,BELONGS_TO_CATEGORY
8708,oil_painting,BELONGS_TO_CATEGORY
8709,traditional_chinese_painting,BELONGS_TO_CATEGORY
8710,traditional_chinese_painting,BELONGS_TO_CATEGORY
8711,oil_painting,BELONGS_TO_CATEGORY
8712,oil_painting,BELONGS_TO_CATEGORY
8713,sketching,BELONGS_TO_CATEGORY
8714,traditional_chinese_painting,BELONGS_TO_CATEGORY
8715,traditional_chinese_painting,BELONGS_TO_CATEGORY
8716,traditional_chinese_painting,BELONGS_TO_CATEGORY
8717,oil_painting,BELONGS_TO_CATEGORY
8718,oil_painting,BELONGS_TO_CATEGORY
8719,oil_painting,BELONGS_TO_CATEGORY
8720,oil_painting,BELONGS_TO_CATEGORY
8721,traditional_chinese_painting,BELONGS_TO_CATEGORY
8722,traditional_chinese_painting,BELONGS_TO_CATEGORY
8723,sketching,BELONGS_TO_CATEGORY
8724,oil_painting,BELONGS_TO_CATEGORY
8725,sketching,BELONGS_TO_CATEGORY
8726,oil_painting,BELONGS_TO_CATEGORY
8727,sketching,BELONGS_TO_CATEGORY
8728,traditional_chinese_painting,BELONGS_TO_CATEGORY
8729,traditional_chinese_painting,BELONGS_TO_CATEGORY
8730,sketching,BELONGS_TO_CATEGORY
8731,sketching,BELONGS_TO_CATEGORY
8732,sketching,BELONGS_TO_CATEGORY
8733,traditional_chinese_painting,BELONGS_TO_CATEGORY
8734,oil_painting,BELONGS_TO_CATEGORY
8735,oil_painting,BELONGS_TO_CATEGORY
8736,traditional_chinese_painting,BELONGS_TO_CATEGORY
8737,traditional_chinese_painting,BELONGS_TO_CATEGORY
8738,oil_painting,BELONGS_TO_CATEGORY
8739,oil_painting,BELONGS_TO_CATEGORY
8740,oil_painting,BELONGS_TO_CATEGORY
8741,traditional_chinese_painting,BELONGS_TO_CATEGORY
8742,sketching,BELONGS_TO_CATEGORY
8743,traditional_chinese_painting,BELONGS_TO_CATEGORY
8744,traditional_chinese_painting,BELONGS_TO_CATEGORY
8745,oil_painting,BELONGS_TO_CATEGORY
8746,traditional_chinese_painting,BELONGS_TO_CATEGORY
8747,oil_painting,BELONGS_TO_CATEGORY
8748,sketching,BELONGS_TO_CATEGORY
8749,sketching,BELONGS_TO_CATEGORY
8750,oil_painting,BELONGS_TO_CATEGORY
8751,oil_painting,BELONGS_TO_CATEGORY
8752,sketching,BELONGS_TO_CATEGORY
8753,oil_painting,BELONGS_TO_CATEGORY
8754,oil_painting,BELONGS_TO_CATEGORY
8755,sketching,BELONGS_TO_CATEGORY
8756,oil_painting,BELONGS_TO_CATEGORY
8757,sketching,BELONGS_TO_CATEGORY
8758,traditional_chinese_painting,BELONGS_TO_CATEGORY
8759,oil_painting,BELONGS_TO_CATEGORY
8760,sketching,BELONGS_TO_CATEGORY
8761,sketching,BELONGS_TO_CATEGORY
8762,oil_painting,BELONGS_TO_CATEGORY
8763,oil_painting,BELONGS_TO_CATEGORY
8764,oil_painting,BELONGS_TO_CATEGORY
8765,oil_painting,BELONGS_TO_CATEGORY
8766,traditional_chinese_painting,BELONGS_TO_CATEGORY
8767,oil_painting,BELONGS_TO_CATEGORY
8768,sketching,BELONGS_TO_CATEGORY
8769,oil_painting,BELONGS_TO_CATEGORY
8770,traditional_chinese_painting,BELONGS_TO_CATEGORY
8771,oil_painting,BELONGS_TO_CATEGORY
8772,sketching,BELONGS_TO_CATEGORY
8773,oil_painting,BELONGS_TO_CATEGORY
8774,sketching,BELONGS_TO_CATEGORY
8775,sketching,BELONGS_TO_CATEGORY
8776,sketching,BELONGS_TO_CATEGORY
8777,oil_painting,BELONGS_TO_CATEGORY
8778,traditional_chinese_painting,BELONGS_TO_CATEGORY
8779,sketching,BELONGS_TO_CATEGORY
8780,traditional_chinese_painting,BELONGS_TO_CATEGORY
8781,sketching,BELONGS_TO_CATEGORY
8782,traditional_chinese_painting,BELONGS_TO_CATEGORY
8783,sketching,BELONGS_TO_CATEGORY
8784,sketching,BELONGS_TO_CATEGORY
8785,sketching,BELONGS_TO_CATEGORY
8786,sketching,BELONGS_TO_CATEGORY
8787,sketching,BELONGS_TO_CATEGORY
8788,sketching,BELONGS_TO_CATEGORY
8789,oil_painting,BELONGS_TO_CATEGORY
8790,oil_painting,BELONGS_TO_CATEGORY
8791,oil_painting,BELONGS_TO_CATEGORY
8792,sketching,BELONGS_TO_CATEGORY
8793,sketching,BELONGS_TO_CATEGORY
8794,traditional_chinese_painting,BELONGS_TO_CATEGORY
8795,sketching,BELONGS_TO_CATEGORY
8796,oil_painting,BELONGS_TO_CATEGORY
8797,oil_painting,BELONGS_TO_CATEGORY
8798,sketching,BELONGS_TO_CATEGORY
8799,oil_painting,BELONGS_TO_CATEGORY
8800,sketching,BELONGS_TO_CATEGORY
8801,oil_painting,BELONGS_TO_CATEGORY
8802,traditional_chinese_painting,BELONGS_TO_CATEGORY
8803,oil_painting,BELONGS_TO_CATEGORY
8804,traditional_chinese_painting,BELONGS_TO_CATEGORY
8805,sketching,BELONGS_TO_CATEGORY
8806,oil_painting,BELONGS_TO_CATEGORY
8807,oil_painting,BELONGS_TO_CATEGORY
8808,sketching,BELONGS_TO_CATEGORY
8809,oil_painting,BELONGS_TO_CATEGORY
8810,traditional_chinese_painting,BELONGS_TO_CATEGORY
8811,oil_painting,BELONGS_TO_CATEGORY
8812,sketching,BELONGS_TO_CATEGORY
8813,oil_painting,BELONGS_TO_CATEGORY
8814,traditional_chinese_painting,BELONGS_TO_CATEGORY
8815,traditional_chinese_painting,BELONGS_TO_CATEGORY
8816,oil_painting,BELONGS_TO_CATEGORY
8817,oil_painting,BELONGS_TO_CATEGORY
8818,traditional_chinese_painting,BELONGS_TO_CATEGORY
8819,sketching,BELONGS_TO_CATEGORY
8820,traditional_chinese_painting,BELONGS_TO_CATEGORY
8821,sketching,BELONGS_TO_CATEGORY
8822,oil_painting,BELONGS_TO_CATEGORY
8823,sketching,BELONGS_TO_CATEGORY
8824,sketching,BELONGS_TO_CATEGORY
8825,oil_painting,BELONGS_TO_CATEGORY
8826,traditional_chinese_painting,BELONGS_TO_CATEGORY
8827,sketching,BELONGS_TO_CATEGORY
8828,sketching,BELONGS_TO_CATEGORY
8829,sketching,BELONGS_TO_CATEGORY
8830,sketching,BELONGS_TO_CATEGORY
8831,oil_painting,BELONGS_TO_CATEGORY
8832,traditional_chinese_painting,BELONGS_TO_CATEGORY
8833,sketching,BELONGS_TO_CATEGORY
8834,sketching,BELONGS_TO_CATEGORY
8835,oil_painting,BELONGS_TO_CATEGORY
8836,oil_painting,BELONGS_TO_CATEGORY
8837,sketching,BELONGS_TO_CATEGORY
8838,oil_painting,BELONGS_TO_CATEGORY
8839,oil_painting,BELONGS_TO_CATEGORY
8840,sketching,BELONGS_TO_CATEGORY
8841,traditional_chinese_painting,BELONGS_TO_CATEGORY
8842,sketching,BELONGS_TO_CATEGORY
8843,traditional_chinese_painting,BELONGS_TO_CATEGORY
8844,oil_painting,BELONGS_TO_CATEGORY
8845,oil_painting,BELONGS_TO_CATEGORY
8846,oil_painting,BELONGS_TO_CATEGORY
8847,sketching,BELONGS_TO_CATEGORY
8848,oil_painting,BELONGS_TO_CATEGORY
8849,sketching,BELONGS_TO_CATEGORY
8850,traditional_chinese_painting,BELONGS_TO_CATEGORY
8851,sketching,BELONGS_TO_CATEGORY
8852,sketching,BELONGS_TO_CATEGORY
8853,oil_painting,BELONGS_TO_CATEGORY
8854,oil_painting,BELONGS_TO_CATEGORY
8855,traditional_chinese_painting,BELONGS_TO_CATEGORY
8856,traditional_chinese_painting,BELONGS_TO_CATEGORY
8857,sketching,BELONGS_TO_CATEGORY
8858,traditional_chinese_painting,BELONGS_TO_CATEGORY
8859,oil_painting,BELONGS_TO_CATEGORY
8860,traditional_chinese_painting,BELONGS_TO_CATEGORY
8861,oil_painting,BELONGS_TO_CATEGORY
8862,traditional_chinese_painting,BELONGS_TO_CATEGORY
8863,sketching,BELONGS_TO_CATEGORY
8864,oil_painting,BELONGS_TO_CATEGORY
8865,traditional_chinese_painting,BELONGS_TO_CATEGORY
8866,sketching,BELONGS_TO_CATEGORY
8867,traditional_chinese_painting,BELONGS_TO_CATEGORY
8868,oil_painting,BELONGS_TO_CATEGORY
8869,sketching,BELONGS_TO_CATEGORY
8870,oil_painting,BELONGS_TO_CATEGORY
8871,traditional_chinese_painting,BELONGS_TO_CATEGORY
8872,oil_painting,BELONGS_TO_CATEGORY
8873,sketching,BELONGS_TO_CATEGORY
8874,traditional_chinese_painting,BELONGS_TO_CATEGORY
8875,sketching,BELONGS_TO_CATEGORY
8876,sketching,BELONGS_TO_CATEGORY
8877,oil_painting,BELONGS_TO_CATEGORY
8878,traditional_chinese_painting,BELONGS_TO_CATEGORY
8879,sketching,BELONGS_TO_CATEGORY
8880,oil_painting,BELONGS_TO_CATEGORY
8881,oil_painting,BELONGS_TO_CATEGORY
8882,traditional_chinese_painting,BELONGS_TO_CATEGORY
8883,sketching,BELONGS_TO_CATEGORY
8884,sketching,BELONGS_TO_CATEGORY
8885,sketching,BELONGS_TO_CATEGORY
8886,oil_painting,BELONGS_TO_CATEGORY
8887,oil_painting,BELONGS_TO_CATEGORY
8888,traditional_chinese_painting,BELONGS_TO_CATEGORY
8889,oil_painting,BELONGS_TO_CATEGORY
8890,oil_painting,BELONGS_TO_CATEGORY
8891,oil_painting,BELONGS_TO_CATEGORY
8892,traditional_chinese_painting,BELONGS_TO_CATEGORY
8893,oil_painting,BELONGS_TO_CATEGORY
8894,traditional_chinese_painting,BELONGS_TO_CATEGORY
8895,oil_painting,BELONGS_TO_CATEGORY
8896,traditional_chinese_painting,BELONGS_TO_CATEGORY
8897,traditional_chinese_painting,BELONGS_TO_CATEGORY
8898,sketching,BELONGS_TO_CATEGORY
8899,oil_painting,BELONGS_TO_CATEGORY
8900,oil_painting,BELONGS_TO_CATEGORY
8901,traditional_chinese_painting,BELONGS_TO_CATEGORY
8902,sketching,BELONGS_TO_CATEGORY
8903,oil_painting,BELONGS_TO_CATEGORY
8904,sketching,BELONGS_TO_CATEGORY
8905,traditional_chinese_painting,BELONGS_TO_CATEGORY
8906,oil_painting,BELONGS_TO_CATEGORY
8907,sketching,BELONGS_TO_CATEGORY
8908,traditional_chinese_painting,BELONGS_TO_CATEGORY
8909,traditional_chinese_painting,BELONGS_TO_CATEGORY
8910,oil_painting,BELONGS_TO_CATEGORY
8911,oil_painting,BELONGS_TO_CATEGORY
8912,oil_painting,BELONGS_TO_CATEGORY
8913,oil_painting,BELONGS_TO_CATEGORY
8914,oil_painting,BELONGS_TO_CATEGORY
8915,sketching,BELONGS_TO_CATEGORY
8916,traditional_chinese_painting,BELONGS_TO_CATEGORY
8917,oil_painting,BELONGS_TO_CATEGORY
8918,oil_painting,BELONGS_TO_CATEGORY
8919,sketching,BELONGS_TO_CATEGORY
8920,oil_painting,BELONGS_TO_CATEGORY
8921,traditional_chinese_painting,BELONGS_TO_CATEGORY
8922,traditional_chinese_painting,BELONGS_TO_CATEGORY
8923,traditional_chinese_painting,BELONGS_TO_CATEGORY
8924,oil_painting,BELONGS_TO_CATEGORY
8925,oil_painting,BELONGS_TO_CATEGORY
8926,oil_painting,BELONGS_TO_CATEGORY
8927,oil_painting,BELONGS_TO_CATEGORY
8928,sketching,BELONGS_TO_CATEGORY
8929,oil_painting,BELONGS_TO_CATEGORY
8930,traditional_chinese_painting,BELONGS_TO_CATEGORY
8931,traditional_chinese_painting,BELONGS_TO_CATEGORY
8932,sketching,BELONGS_TO_CATEGORY
8933,traditional_chinese_painting,BELONGS_TO_CATEGORY
8934,traditional_chinese_painting,BELONGS_TO_CATEGORY
8935,oil_painting,BELONGS_TO_CATEGORY
8936,oil_painting,BELONGS_TO_CATEGORY
8937,oil_painting,BELONGS_TO_CATEGORY
8938,oil_painting,BELONGS_TO_CATEGORY
8939,traditional_chinese_painting,BELONGS_TO_CATEGORY
8940,sketching,BELONGS_TO_CATEGORY
8941,oil_painting,BELONGS_TO_CATEGORY
8942,sketching,BELONGS_TO_CATEGORY
8943,oil_painting,BELONGS_TO_CATEGORY
8944,traditional_chinese_painting,BELONGS_TO_CATEGORY
8945,oil_painting,BELONGS_TO_CATEGORY
8946,oil_painting,BELONGS_TO_CATEGORY
8947,oil_painting,BELONGS_TO_CATEGORY
8948,sketching,BELONGS_TO_CATEGORY
8949,sketching,BELONGS_TO_CATEGORY
8950,oil_painting,BELONGS_TO_CATEGORY
8951,sketching,BELONGS_TO_CATEGORY
8952,sketching,BELONGS_TO_CATEGORY
8953,traditional_chinese_painting,BELONGS_TO_CATEGORY
8954,oil_painting,BELONGS_TO_CATEGORY
8955,oil_painting,BELONGS_TO_CATEGORY
8956,sketching,BELONGS_TO_CATEGORY
8957,traditional_chinese_painting,BELONGS_TO_CATEGORY
8958,sketching,BELONGS_TO_CATEGORY
8959,traditional_chinese_painting,BELONGS_TO_CATEGORY
8960,traditional_chinese_painting,BELONGS_TO_CATEGORY
8961,oil_painting,BELONGS_TO_CATEGORY
8962,traditional_chinese_painting,BELONGS_TO_CATEGORY
8963,oil_painting,BELONGS_TO_CATEGORY
8964,oil_painting,BELONGS_TO_CATEGORY
8965,sketching,BELONGS_TO_CATEGORY
8966,oil_painting,BELONGS_TO_CATEGORY
8967,oil_painting,BELONGS_TO_CATEGORY
8968,oil_painting,BELONGS_TO_CATEGORY
8969,traditional_chinese_painting,BELONGS_TO_CATEGORY
8970,sketching,BELONGS_TO_CATEGORY
8971,oil_painting,BELONGS_TO_CATEGORY
8972,traditional_chinese_painting,BELONGS_TO_CATEGORY
8973,traditional_chinese_painting,BELONGS_TO_CATEGORY
8974,traditional_chinese_painting,BELONGS_TO_CATEGORY
8975,traditional_chinese_painting,BELONGS_TO_CATEGORY
8976,oil_painting,BELONGS_TO_CATEGORY
8977,oil_painting,BELONGS_TO_CATEGORY
8978,oil_painting,BELONGS_TO_CATEGORY
8979,traditional_chinese_painting,BELONGS_TO_CATEGORY
8980,traditional_chinese_painting,BELONGS_TO_CATEGORY
8981,traditional_chinese_painting,BELONGS_TO_CATEGORY
8982,sketching,BELONGS_TO_CATEGORY
8983,sketching,BELONGS_TO_CATEGORY
8984,traditional_chinese_painting,BELONGS_TO_CATEGORY
8985,oil_painting,BELONGS_TO_CATEGORY
8986,sketching,BELONGS_TO_CATEGORY
8987,oil_painting,BELONGS_TO_CATEGORY
8988,sketching,BELONGS_TO_CATEGORY
8989,sketching,BELONGS_TO_CATEGORY
8990,sketching,BELONGS_TO_CATEGORY
8991,traditional_chinese_painting,BELONGS_TO_CATEGORY
8992,oil_painting,BELONGS_TO_CATEGORY
8993,oil_painting,BELONGS_TO_CATEGORY
8994,oil_painting,BELONGS_TO_CATEGORY
8995,oil_painting,BELONGS_TO_CATEGORY
8996,oil_painting,BELONGS_TO_CATEGORY
8997,sketching,BELONGS_TO_CATEGORY
8998,oil_painting,BELONGS_TO_CATEGORY
8999,sketching,BELONGS_TO_CATEGORY
9000,traditional_chinese_painting,BELONGS_TO_CATEGORY
9001,oil_painting,BELONGS_TO_CATEGORY
9002,traditional_chinese_painting,BELONGS_TO_CATEGORY
9003,traditional_chinese_painting,BELONGS_TO_CATEGORY
9004,traditional_chinese_painting,BELONGS_TO_CATEGORY
9005,oil_painting,BELONGS_TO_CATEGORY
9006,oil_painting,BELONGS_TO_CATEGORY
9007,sketching,BELONGS_TO_CATEGORY
9008,sketching,BELONGS_TO_CATEGORY
9009,sketching,BELONGS_TO_CATEGORY
9010,traditional_chinese_painting,BELONGS_TO_CATEGORY
9011,sketching,BELONGS_TO_CATEGORY
9012,oil_painting,BELONGS_TO_CATEGORY
9013,sketching,BELONGS_TO_CATEGORY
9014,sketching,BELONGS_TO_CATEGORY
9015,sketching,BELONGS_TO_CATEGORY
9016,traditional_chinese_painting,BELONGS_TO_CATEGORY
9017,sketching,BELONGS_TO_CATEGORY
9018,sketching,BELONGS_TO_CATEGORY
9019,oil_painting,BELONGS_TO_CATEGORY
9020,sketching,BELONGS_TO_CATEGORY
9021,oil_painting,BELONGS_TO_CATEGORY
9022,sketching,BELONGS_TO_CATEGORY
9023,sketching,BELONGS_TO_CATEGORY
9024,sketching,BELONGS_TO_CATEGORY
9025,traditional_chinese_painting,BELONGS_TO_CATEGORY
9026,oil_painting,BELONGS_TO_CATEGORY
9027,oil_painting,BELONGS_TO_CATEGORY
9028,sketching,BELONGS_TO_CATEGORY
9029,traditional_chinese_painting,BELONGS_TO_CATEGORY
9030,sketching,BELONGS_TO_CATEGORY
9031,sketching,BELONGS_TO_CATEGORY
9032,oil_painting,BELONGS_TO_CATEGORY
9033,oil_painting,BELONGS_TO_CATEGORY
9034,oil_painting,BELONGS_TO_CATEGORY
9035,traditional_chinese_painting,BELONGS_TO_CATEGORY
9036,sketching,BELONGS_TO_CATEGORY
9037,oil_painting,BELONGS_TO_CATEGORY
9038,sketching,BELONGS_TO_CATEGORY
9039,oil_painting,BELONGS_TO_CATEGORY
9040,traditional_chinese_painting,BELONGS_TO_CATEGORY
9041,traditional_chinese_painting,BELONGS_TO_CATEGORY
9042,oil_painting,BELONGS_TO_CATEGORY
9043,sketching,BELONGS_TO_CATEGORY
9044,sketching,BELONGS_TO_CATEGORY
9045,oil_painting,BELONGS_TO_CATEGORY
9046,oil_painting,BELONGS_TO_CATEGORY
9047,traditional_chinese_painting,BELONGS_TO_CATEGORY
9048,oil_painting,BELONGS_TO_CATEGORY
9049,oil_painting,BELONGS_TO_CATEGORY
9050,sketching,BELONGS_TO_CATEGORY
9051,oil_painting,BELONGS_TO_CATEGORY
9052,sketching,BELONGS_TO_CATEGORY
9053,traditional_chinese_painting,BELONGS_TO_CATEGORY
9054,traditional_chinese_painting,BELONGS_TO_CATEGORY
9055,oil_painting,BELONGS_TO_CATEGORY
9056,traditional_chinese_painting,BELONGS_TO_CATEGORY
9057,sketching,BELONGS_TO_CATEGORY
9058,traditional_chinese_painting,BELONGS_TO_CATEGORY
9059,oil_painting,BELONGS_TO_CATEGORY
9060,sketching,BELONGS_TO_CATEGORY
9061,traditional_chinese_painting,BELONGS_TO_CATEGORY
9062,sketching,BELONGS_TO_CATEGORY
9063,traditional_chinese_painting,BELONGS_TO_CATEGORY
9064,sketching,BELONGS_TO_CATEGORY
9065,traditional_chinese_painting,BELONGS_TO_CATEGORY
9066,sketching,BELONGS_TO_CATEGORY
9067,oil_painting,BELONGS_TO_CATEGORY
9068,sketching,BELONGS_TO_CATEGORY
9069,oil_painting,BELONGS_TO_CATEGORY
9070,sketching,BELONGS_TO_CATEGORY
9071,traditional_chinese_painting,BELONGS_TO_CATEGORY
9072,sketching,BELONGS_TO_CATEGORY
9073,oil_painting,BELONGS_TO_CATEGORY
9074,oil_painting,BELONGS_TO_CATEGORY
9075,oil_painting,BELONGS_TO_CATEGORY
9076,sketching,BELONGS_TO_CATEGORY
9077,traditional_chinese_painting,BELONGS_TO_CATEGORY
9078,sketching,BELONGS_TO_CATEGORY
9079,traditional_chinese_painting,BELONGS_TO_CATEGORY
9080,oil_painting,BELONGS_TO_CATEGORY
9081,traditional_chinese_painting,BELONGS_TO_CATEGORY
9082,sketching,BELONGS_TO_CATEGORY
9083,sketching,BELONGS_TO_CATEGORY
9084,sketching,BELONGS_TO_CATEGORY
9085,oil_painting,BELONGS_TO_CATEGORY
9086,oil_painting,BELONGS_TO_CATEGORY
9087,oil_painting,BELONGS_TO_CATEGORY
9088,sketching,BELONGS_TO_CATEGORY
9089,sketching,BELONGS_TO_CATEGORY
9090,oil_painting,BELONGS_TO_CATEGORY
9091,sketching,BELONGS_TO_CATEGORY
9092,sketching,BELONGS_TO_CATEGORY
9093,traditional_chinese_painting,BELONGS_TO_CATEGORY
9094,sketching,BELONGS_TO_CATEGORY
9095,sketching,BELONGS_TO_CATEGORY
9096,oil_painting,BELONGS_TO_CATEGORY
9097,sketching,BELONGS_TO_CATEGORY
9098,sketching,BELONGS_TO_CATEGORY
9099,traditional_chinese_painting,BELONGS_TO_CATEGORY
9100,oil_painting,BELONGS_TO_CATEGORY
9101,traditional_chinese_painting,BELONGS_TO_CATEGORY
9102,traditional_chinese_painting,BELONGS_TO_CATEGORY
9103,sketching,BELONGS_TO_CATEGORY
9104,traditional_chinese_painting,BELONGS_TO_CATEGORY
9105,oil_painting,BELONGS_TO_CATEGORY
9106,traditional_chinese_painting,BELONGS_TO_CATEGORY
9107,oil_painting,BELONGS_TO_CATEGORY
9108,sketching,BELONGS_TO_CATEGORY
9109,sketching,BELONGS_TO_CATEGORY
9110,sketching,BELONGS_TO_CATEGORY
9111,sketching,BELONGS_TO_CATEGORY
9112,oil_painting,BELONGS_TO_CATEGORY
9113,traditional_chinese_painting,BELONGS_TO_CATEGORY
9114,sketching,BELONGS_TO_CATEGORY
9115,oil_painting,BELONGS_TO_CATEGORY
9116,sketching,BELONGS_TO_CATEGORY
9117,sketching,BELONGS_TO_CATEGORY
9118,oil_painting,BELONGS_TO_CATEGORY
9119,oil_painting,BELONGS_TO_CATEGORY
9120,sketching,BELONGS_TO_CATEGORY
9121,traditional_chinese_painting,BELONGS_TO_CATEGORY
9122,oil_painting,BELONGS_TO_CATEGORY
9123,oil_painting,BELONGS_TO_CATEGORY
9124,oil_painting,BELONGS_TO_CATEGORY
9125,sketching,BELONGS_TO_CATEGORY
9126,traditional_chinese_painting,BELONGS_TO_CATEGORY
9127,traditional_chinese_painting,BELONGS_TO_CATEGORY
9128,oil_painting,BELONGS_TO_CATEGORY
9129,sketching,BELONGS_TO_CATEGORY
9130,traditional_chinese_painting,BELONGS_TO_CATEGORY
