artwork,subject,:TYPE
8570,floral_and_avian,BELONGS_TO_SUBJECT
8571,still_life,BELONGS_TO_SUBJECT
8572,portraiture,BELONGS_TO_SUBJECT
8573,still_life,BELONGS_TO_SUBJECT
8574,landscapes,BELONGS_TO_SUBJECT
8575,portraiture,BELONGS_TO_SUBJECT
8576,portraiture,BELONGS_TO_SUBJECT
8577,landscapes,BELONGS_TO_SUBJECT
8578,still_life,BELONGS_TO_SUBJECT
8579,landscapes,BELONGS_TO_SUBJECT
8580,landscapes,BELONGS_TO_SUBJECT
8581,still_life,BELONGS_TO_SUBJECT
8582,landscapes,BELONGS_TO_SUBJECT
8583,landscapes,BELONGS_TO_SUBJECT
8584,mountains_and_water,BELONGS_TO_SUBJECT
8585,landscapes,BELONGS_TO_SUBJECT
8586,landscapes,BELONGS_TO_SUBJECT
8587,portraiture,BELONGS_TO_SUBJECT
8588,landscapes,BELONGS_TO_SUBJECT
8589,portraiture,BELONGS_TO_SUBJECT
8590,portraiture,BELONGS_TO_SUBJECT
8591,still_life,BELONGS_TO_SUBJECT
8592,portraiture,BELONGS_TO_SUBJECT
8593,portraiture,BELONGS_TO_SUBJECT
8594,portraiture,BELONGS_TO_SUBJECT
8595,floral_and_avian,BELONGS_TO_SUBJECT
8596,landscapes,BELONGS_TO_SUBJECT
8597,still_life,BELONGS_TO_SUBJECT
8598,portraiture,BELONGS_TO_SUBJECT
8599,portraiture,BELONGS_TO_SUBJECT
8600,floral_and_avian,BELONGS_TO_SUBJECT
8601,still_life,BELONGS_TO_SUBJECT
8602,mountains_and_water,BELONGS_TO_SUBJECT
8603,still_life,BELONGS_TO_SUBJECT
8604,portraiture,BELONGS_TO_SUBJECT
8605,still_life,BELONGS_TO_SUBJECT
8606,still_life,BELONGS_TO_SUBJECT
8607,portraiture,BELONGS_TO_SUBJECT
8608,still_life,BELONGS_TO_SUBJECT
8609,still_life,BELONGS_TO_SUBJECT
8610,floral_and_avian,BELONGS_TO_SUBJECT
8611,portraiture,BELONGS_TO_SUBJECT
8612,landscapes,BELONGS_TO_SUBJECT
8613,still_life,BELONGS_TO_SUBJECT
8614,still_life,BELONGS_TO_SUBJECT
8615,portraiture,BELONGS_TO_SUBJECT
8616,portraiture,BELONGS_TO_SUBJECT
8617,portraiture,BELONGS_TO_SUBJECT
8618,still_life,BELONGS_TO_SUBJECT
8619,still_life,BELONGS_TO_SUBJECT
8620,portraiture,BELONGS_TO_SUBJECT
8621,still_life,BELONGS_TO_SUBJECT
8622,still_life,BELONGS_TO_SUBJECT
8623,mountains_and_water,BELONGS_TO_SUBJECT
8624,floral_and_avian,BELONGS_TO_SUBJECT
8625,landscapes,BELONGS_TO_SUBJECT
8626,portraiture,BELONGS_TO_SUBJECT
8627,portraiture,BELONGS_TO_SUBJECT
8628,still_life,BELONGS_TO_SUBJECT
8629,landscapes,BELONGS_TO_SUBJECT
8630,portraiture,BELONGS_TO_SUBJECT
8631,mountains_and_water,BELONGS_TO_SUBJECT
8632,still_life,BELONGS_TO_SUBJECT
8633,portraiture,BELONGS_TO_SUBJECT
8634,still_life,BELONGS_TO_SUBJECT
8635,portraiture,BELONGS_TO_SUBJECT
8636,landscapes,BELONGS_TO_SUBJECT
8637,still_life,BELONGS_TO_SUBJECT
8638,landscapes,BELONGS_TO_SUBJECT
8639,landscapes,BELONGS_TO_SUBJECT
8640,landscapes,BELONGS_TO_SUBJECT
8641,landscapes,BELONGS_TO_SUBJECT
8642,landscapes,BELONGS_TO_SUBJECT
8643,still_life,BELONGS_TO_SUBJECT
8644,mountains_and_water,BELONGS_TO_SUBJECT
8645,landscapes,BELONGS_TO_SUBJECT
8646,portraiture,BELONGS_TO_SUBJECT
8647,landscapes,BELONGS_TO_SUBJECT
8648,landscapes,BELONGS_TO_SUBJECT
8649,portraiture,BELONGS_TO_SUBJECT
8650,mountains_and_water,BELONGS_TO_SUBJECT
8651,landscapes,BELONGS_TO_SUBJECT
8652,portraiture,BELONGS_TO_SUBJECT
8653,portraiture,BELONGS_TO_SUBJECT
8654,portraiture,BELONGS_TO_SUBJECT
8655,still_life,BELONGS_TO_SUBJECT
8656,portraiture,BELONGS_TO_SUBJECT
8657,portraiture,BELONGS_TO_SUBJECT
8658,floral_and_avian,BELONGS_TO_SUBJECT
8659,portraiture,BELONGS_TO_SUBJECT
8660,still_life,BELONGS_TO_SUBJECT
8661,still_life,BELONGS_TO_SUBJECT
8662,portraiture,BELONGS_TO_SUBJECT
8663,mountains_and_water,BELONGS_TO_SUBJECT
8664,landscapes,BELONGS_TO_SUBJECT
8665,landscapes,BELONGS_TO_SUBJECT
8666,still_life,BELONGS_TO_SUBJECT
8667,portraiture,BELONGS_TO_SUBJECT
8668,portraiture,BELONGS_TO_SUBJECT
8669,portraiture,BELONGS_TO_SUBJECT
8670,still_life,BELONGS_TO_SUBJECT
8671,still_life,BELONGS_TO_SUBJECT
8672,portraiture,BELONGS_TO_SUBJECT
8673,landscapes,BELONGS_TO_SUBJECT
8674,portraiture,BELONGS_TO_SUBJECT
8675,floral_and_avian,BELONGS_TO_SUBJECT
8676,still_life,BELONGS_TO_SUBJECT
8677,floral_and_avian,BELONGS_TO_SUBJECT
8678,floral_and_avian,BELONGS_TO_SUBJECT
8679,landscapes,BELONGS_TO_SUBJECT
8680,still_life,BELONGS_TO_SUBJECT
8681,mountains_and_water,BELONGS_TO_SUBJECT
8682,still_life,BELONGS_TO_SUBJECT
8683,portraiture,BELONGS_TO_SUBJECT
8684,portraiture,BELONGS_TO_SUBJECT
8685,still_life,BELONGS_TO_SUBJECT
8686,still_life,BELONGS_TO_SUBJECT
8687,landscapes,BELONGS_TO_SUBJECT
8688,landscapes,BELONGS_TO_SUBJECT
8689,still_life,BELONGS_TO_SUBJECT
8690,landscapes,BELONGS_TO_SUBJECT
8691,mountains_and_water,BELONGS_TO_SUBJECT
8692,floral_and_avian,BELONGS_TO_SUBJECT
8693,landscapes,BELONGS_TO_SUBJECT
8694,portraiture,BELONGS_TO_SUBJECT
8695,portraiture,BELONGS_TO_SUBJECT
8696,floral_and_avian,BELONGS_TO_SUBJECT
8697,floral_and_avian,BELONGS_TO_SUBJECT
8698,still_life,BELONGS_TO_SUBJECT
8699,landscapes,BELONGS_TO_SUBJECT
8700,floral_and_avian,BELONGS_TO_SUBJECT
8701,landscapes,BELONGS_TO_SUBJECT
8702,still_life,BELONGS_TO_SUBJECT
8703,landscapes,BELONGS_TO_SUBJECT
8704,floral_and_avian,BELONGS_TO_SUBJECT
8705,portraiture,BELONGS_TO_SUBJECT
8706,portraiture,BELONGS_TO_SUBJECT
8707,still_life,BELONGS_TO_SUBJECT
8708,still_life,BELONGS_TO_SUBJECT
8709,floral_and_avian,BELONGS_TO_SUBJECT
8710,portraiture,BELONGS_TO_SUBJECT
8711,portraiture,BELONGS_TO_SUBJECT
8712,still_life,BELONGS_TO_SUBJECT
8713,still_life,BELONGS_TO_SUBJECT
8714,floral_and_avian,BELONGS_TO_SUBJECT
8715,mountains_and_water,BELONGS_TO_SUBJECT
8716,floral_and_avian,BELONGS_TO_SUBJECT
8717,portraiture,BELONGS_TO_SUBJECT
8718,portraiture,BELONGS_TO_SUBJECT
8719,landscapes,BELONGS_TO_SUBJECT
8720,portraiture,BELONGS_TO_SUBJECT
8721,mountains_and_water,BELONGS_TO_SUBJECT
8722,floral_and_avian,BELONGS_TO_SUBJECT
8723,landscapes,BELONGS_TO_SUBJECT
8724,portraiture,BELONGS_TO_SUBJECT
8725,portraiture,BELONGS_TO_SUBJECT
8726,landscapes,BELONGS_TO_SUBJECT
8727,still_life,BELONGS_TO_SUBJECT
8728,mountains_and_water,BELONGS_TO_SUBJECT
8729,portraiture,BELONGS_TO_SUBJECT
8730,portraiture,BELONGS_TO_SUBJECT
8731,portraiture,BELONGS_TO_SUBJECT
8732,portraiture,BELONGS_TO_SUBJECT
8733,floral_and_avian,BELONGS_TO_SUBJECT
8734,landscapes,BELONGS_TO_SUBJECT
8735,landscapes,BELONGS_TO_SUBJECT
8736,portraiture,BELONGS_TO_SUBJECT
8737,portraiture,BELONGS_TO_SUBJECT
8738,landscapes,BELONGS_TO_SUBJECT
8739,still_life,BELONGS_TO_SUBJECT
8740,still_life,BELONGS_TO_SUBJECT
8741,mountains_and_water,BELONGS_TO_SUBJECT
8742,portraiture,BELONGS_TO_SUBJECT
8743,portraiture,BELONGS_TO_SUBJECT
8744,portraiture,BELONGS_TO_SUBJECT
8745,still_life,BELONGS_TO_SUBJECT
8746,portraiture,BELONGS_TO_SUBJECT
8747,landscapes,BELONGS_TO_SUBJECT
8748,portraiture,BELONGS_TO_SUBJECT
8749,still_life,BELONGS_TO_SUBJECT
8750,still_life,BELONGS_TO_SUBJECT
8751,landscapes,BELONGS_TO_SUBJECT
8752,still_life,BELONGS_TO_SUBJECT
8753,still_life,BELONGS_TO_SUBJECT
8754,still_life,BELONGS_TO_SUBJECT
8755,still_life,BELONGS_TO_SUBJECT
8756,landscapes,BELONGS_TO_SUBJECT
8757,still_life,BELONGS_TO_SUBJECT
8758,floral_and_avian,BELONGS_TO_SUBJECT
8759,still_life,BELONGS_TO_SUBJECT
8760,still_life,BELONGS_TO_SUBJECT
8761,landscapes,BELONGS_TO_SUBJECT
8762,portraiture,BELONGS_TO_SUBJECT
8763,landscapes,BELONGS_TO_SUBJECT
8764,landscapes,BELONGS_TO_SUBJECT
8765,portraiture,BELONGS_TO_SUBJECT
8766,floral_and_avian,BELONGS_TO_SUBJECT
8767,landscapes,BELONGS_TO_SUBJECT
8768,portraiture,BELONGS_TO_SUBJECT
8769,landscapes,BELONGS_TO_SUBJECT
8770,portraiture,BELONGS_TO_SUBJECT
8771,landscapes,BELONGS_TO_SUBJECT
8772,portraiture,BELONGS_TO_SUBJECT
8773,landscapes,BELONGS_TO_SUBJECT
8774,portraiture,BELONGS_TO_SUBJECT
8775,portraiture,BELONGS_TO_SUBJECT
8776,still_life,BELONGS_TO_SUBJECT
8777,portraiture,BELONGS_TO_SUBJECT
8778,portraiture,BELONGS_TO_SUBJECT
8779,still_life,BELONGS_TO_SUBJECT
8780,portraiture,BELONGS_TO_SUBJECT
8781,still_life,BELONGS_TO_SUBJECT
8782,mountains_and_water,BELONGS_TO_SUBJECT
8783,still_life,BELONGS_TO_SUBJECT
8784,still_life,BELONGS_TO_SUBJECT
8785,still_life,BELONGS_TO_SUBJECT
8786,still_life,BELONGS_TO_SUBJECT
8787,still_life,BELONGS_TO_SUBJECT
8788,still_life,BELONGS_TO_SUBJECT
8789,still_life,BELONGS_TO_SUBJECT
8790,still_life,BELONGS_TO_SUBJECT
8791,portraiture,BELONGS_TO_SUBJECT
8792,landscapes,BELONGS_TO_SUBJECT
8793,landscapes,BELONGS_TO_SUBJECT
8794,portraiture,BELONGS_TO_SUBJECT
8795,landscapes,BELONGS_TO_SUBJECT
8796,portraiture,BELONGS_TO_SUBJECT
8797,portraiture,BELONGS_TO_SUBJECT
8798,portraiture,BELONGS_TO_SUBJECT
8799,portraiture,BELONGS_TO_SUBJECT
8800,portraiture,BELONGS_TO_SUBJECT
8801,still_life,BELONGS_TO_SUBJECT
8802,floral_and_avian,BELONGS_TO_SUBJECT
8803,portraiture,BELONGS_TO_SUBJECT
8804,portraiture,BELONGS_TO_SUBJECT
8805,still_life,BELONGS_TO_SUBJECT
8806,portraiture,BELONGS_TO_SUBJECT
8807,portraiture,BELONGS_TO_SUBJECT
8808,landscapes,BELONGS_TO_SUBJECT
8809,landscapes,BELONGS_TO_SUBJECT
8810,floral_and_avian,BELONGS_TO_SUBJECT
8811,still_life,BELONGS_TO_SUBJECT
8812,portraiture,BELONGS_TO_SUBJECT
8813,still_life,BELONGS_TO_SUBJECT
8814,mountains_and_water,BELONGS_TO_SUBJECT
8815,floral_and_avian,BELONGS_TO_SUBJECT
8816,landscapes,BELONGS_TO_SUBJECT
8817,landscapes,BELONGS_TO_SUBJECT
8818,portraiture,BELONGS_TO_SUBJECT
8819,still_life,BELONGS_TO_SUBJECT
8820,mountains_and_water,BELONGS_TO_SUBJECT
8821,portraiture,BELONGS_TO_SUBJECT
8822,still_life,BELONGS_TO_SUBJECT
8823,landscapes,BELONGS_TO_SUBJECT
8824,landscapes,BELONGS_TO_SUBJECT
8825,portraiture,BELONGS_TO_SUBJECT
8826,portraiture,BELONGS_TO_SUBJECT
8827,portraiture,BELONGS_TO_SUBJECT
8828,still_life,BELONGS_TO_SUBJECT
8829,landscapes,BELONGS_TO_SUBJECT
8830,landscapes,BELONGS_TO_SUBJECT
8831,landscapes,BELONGS_TO_SUBJECT
8832,portraiture,BELONGS_TO_SUBJECT
8833,portraiture,BELONGS_TO_SUBJECT
8834,still_life,BELONGS_TO_SUBJECT
8835,portraiture,BELONGS_TO_SUBJECT
8836,still_life,BELONGS_TO_SUBJECT
8837,landscapes,BELONGS_TO_SUBJECT
8838,still_life,BELONGS_TO_SUBJECT
8839,landscapes,BELONGS_TO_SUBJECT
8840,still_life,BELONGS_TO_SUBJECT
8841,floral_and_avian,BELONGS_TO_SUBJECT
8842,landscapes,BELONGS_TO_SUBJECT
8843,portraiture,BELONGS_TO_SUBJECT
8844,still_life,BELONGS_TO_SUBJECT
8845,portraiture,BELONGS_TO_SUBJECT
8846,landscapes,BELONGS_TO_SUBJECT
8847,still_life,BELONGS_TO_SUBJECT
8848,landscapes,BELONGS_TO_SUBJECT
8849,portraiture,BELONGS_TO_SUBJECT
8850,floral_and_avian,BELONGS_TO_SUBJECT
8851,portraiture,BELONGS_TO_SUBJECT
8852,landscapes,BELONGS_TO_SUBJECT
8853,landscapes,BELONGS_TO_SUBJECT
8854,portraiture,BELONGS_TO_SUBJECT
8855,floral_and_avian,BELONGS_TO_SUBJECT
8856,floral_and_avian,BELONGS_TO_SUBJECT
8857,landscapes,BELONGS_TO_SUBJECT
8858,floral_and_avian,BELONGS_TO_SUBJECT
8859,landscapes,BELONGS_TO_SUBJECT
8860,floral_and_avian,BELONGS_TO_SUBJECT
8861,portraiture,BELONGS_TO_SUBJECT
8862,mountains_and_water,BELONGS_TO_SUBJECT
8863,portraiture,BELONGS_TO_SUBJECT
8864,portraiture,BELONGS_TO_SUBJECT
8865,mountains_and_water,BELONGS_TO_SUBJECT
8866,landscapes,BELONGS_TO_SUBJECT
8867,mountains_and_water,BELONGS_TO_SUBJECT
8868,landscapes,BELONGS_TO_SUBJECT
8869,landscapes,BELONGS_TO_SUBJECT
8870,landscapes,BELONGS_TO_SUBJECT
8871,floral_and_avian,BELONGS_TO_SUBJECT
8872,landscapes,BELONGS_TO_SUBJECT
8873,still_life,BELONGS_TO_SUBJECT
8874,mountains_and_water,BELONGS_TO_SUBJECT
8875,landscapes,BELONGS_TO_SUBJECT
8876,portraiture,BELONGS_TO_SUBJECT
8877,landscapes,BELONGS_TO_SUBJECT
8878,floral_and_avian,BELONGS_TO_SUBJECT
8879,still_life,BELONGS_TO_SUBJECT
8880,still_life,BELONGS_TO_SUBJECT
8881,still_life,BELONGS_TO_SUBJECT
8882,floral_and_avian,BELONGS_TO_SUBJECT
8883,still_life,BELONGS_TO_SUBJECT
8884,landscapes,BELONGS_TO_SUBJECT
8885,portraiture,BELONGS_TO_SUBJECT
8886,landscapes,BELONGS_TO_SUBJECT
8887,landscapes,BELONGS_TO_SUBJECT
8888,mountains_and_water,BELONGS_TO_SUBJECT
8889,portraiture,BELONGS_TO_SUBJECT
8890,still_life,BELONGS_TO_SUBJECT
8891,portraiture,BELONGS_TO_SUBJECT
8892,portraiture,BELONGS_TO_SUBJECT
8893,still_life,BELONGS_TO_SUBJECT
8894,portraiture,BELONGS_TO_SUBJECT
8895,landscapes,BELONGS_TO_SUBJECT
8896,floral_and_avian,BELONGS_TO_SUBJECT
8897,floral_and_avian,BELONGS_TO_SUBJECT
8898,still_life,BELONGS_TO_SUBJECT
8899,portraiture,BELONGS_TO_SUBJECT
8900,portraiture,BELONGS_TO_SUBJECT
8901,mountains_and_water,BELONGS_TO_SUBJECT
8902,portraiture,BELONGS_TO_SUBJECT
8903,portraiture,BELONGS_TO_SUBJECT
8904,still_life,BELONGS_TO_SUBJECT
8905,floral_and_avian,BELONGS_TO_SUBJECT
8906,portraiture,BELONGS_TO_SUBJECT
8907,still_life,BELONGS_TO_SUBJECT
8908,portraiture,BELONGS_TO_SUBJECT
8909,mountains_and_water,BELONGS_TO_SUBJECT
8910,portraiture,BELONGS_TO_SUBJECT
8911,landscapes,BELONGS_TO_SUBJECT
8912,landscapes,BELONGS_TO_SUBJECT
8913,portraiture,BELONGS_TO_SUBJECT
8914,landscapes,BELONGS_TO_SUBJECT
8915,landscapes,BELONGS_TO_SUBJECT
8916,floral_and_avian,BELONGS_TO_SUBJECT
8917,landscapes,BELONGS_TO_SUBJECT
8918,landscapes,BELONGS_TO_SUBJECT
8919,landscapes,BELONGS_TO_SUBJECT
8920,landscapes,BELONGS_TO_SUBJECT
8921,mountains_and_water,BELONGS_TO_SUBJECT
8922,floral_and_avian,BELONGS_TO_SUBJECT
8923,mountains_and_water,BELONGS_TO_SUBJECT
8924,portraiture,BELONGS_TO_SUBJECT
8925,landscapes,BELONGS_TO_SUBJECT
8926,landscapes,BELONGS_TO_SUBJECT
8927,still_life,BELONGS_TO_SUBJECT
8928,landscapes,BELONGS_TO_SUBJECT
8929,portraiture,BELONGS_TO_SUBJECT
8930,portraiture,BELONGS_TO_SUBJECT
8931,mountains_and_water,BELONGS_TO_SUBJECT
8932,still_life,BELONGS_TO_SUBJECT
8933,floral_and_avian,BELONGS_TO_SUBJECT
8934,portraiture,BELONGS_TO_SUBJECT
8935,landscapes,BELONGS_TO_SUBJECT
8936,landscapes,BELONGS_TO_SUBJECT
8937,portraiture,BELONGS_TO_SUBJECT
8938,still_life,BELONGS_TO_SUBJECT
8939,floral_and_avian,BELONGS_TO_SUBJECT
8940,landscapes,BELONGS_TO_SUBJECT
8941,portraiture,BELONGS_TO_SUBJECT
8942,portraiture,BELONGS_TO_SUBJECT
8943,portraiture,BELONGS_TO_SUBJECT
8944,portraiture,BELONGS_TO_SUBJECT
8945,landscapes,BELONGS_TO_SUBJECT
8946,landscapes,BELONGS_TO_SUBJECT
8947,landscapes,BELONGS_TO_SUBJECT
8948,landscapes,BELONGS_TO_SUBJECT
8949,portraiture,BELONGS_TO_SUBJECT
8950,still_life,BELONGS_TO_SUBJECT
8951,portraiture,BELONGS_TO_SUBJECT
8952,portraiture,BELONGS_TO_SUBJECT
8953,portraiture,BELONGS_TO_SUBJECT
8954,landscapes,BELONGS_TO_SUBJECT
8955,still_life,BELONGS_TO_SUBJECT
8956,landscapes,BELONGS_TO_SUBJECT
8957,portraiture,BELONGS_TO_SUBJECT
8958,landscapes,BELONGS_TO_SUBJECT
8959,floral_and_avian,BELONGS_TO_SUBJECT
8960,floral_and_avian,BELONGS_TO_SUBJECT
8961,landscapes,BELONGS_TO_SUBJECT
8962,mountains_and_water,BELONGS_TO_SUBJECT
8963,portraiture,BELONGS_TO_SUBJECT
8964,portraiture,BELONGS_TO_SUBJECT
8965,still_life,BELONGS_TO_SUBJECT
8966,portraiture,BELONGS_TO_SUBJECT
8967,still_life,BELONGS_TO_SUBJECT
8968,portraiture,BELONGS_TO_SUBJECT
8969,portraiture,BELONGS_TO_SUBJECT
8970,portraiture,BELONGS_TO_SUBJECT
8971,still_life,BELONGS_TO_SUBJECT
8972,mountains_and_water,BELONGS_TO_SUBJECT
8973,portraiture,BELONGS_TO_SUBJECT
8974,floral_and_avian,BELONGS_TO_SUBJECT
8975,mountains_and_water,BELONGS_TO_SUBJECT
8976,landscapes,BELONGS_TO_SUBJECT
8977,portraiture,BELONGS_TO_SUBJECT
8978,still_life,BELONGS_TO_SUBJECT
8979,floral_and_avian,BELONGS_TO_SUBJECT
8980,floral_and_avian,BELONGS_TO_SUBJECT
8981,portraiture,BELONGS_TO_SUBJECT
8982,portraiture,BELONGS_TO_SUBJECT
8983,still_life,BELONGS_TO_SUBJECT
8984,floral_and_avian,BELONGS_TO_SUBJECT
8985,portraiture,BELONGS_TO_SUBJECT
8986,still_life,BELONGS_TO_SUBJECT
8987,portraiture,BELONGS_TO_SUBJECT
8988,still_life,BELONGS_TO_SUBJECT
8989,landscapes,BELONGS_TO_SUBJECT
8990,landscapes,BELONGS_TO_SUBJECT
8991,mountains_and_water,BELONGS_TO_SUBJECT
8992,portraiture,BELONGS_TO_SUBJECT
8993,portraiture,BELONGS_TO_SUBJECT
8994,portraiture,BELONGS_TO_SUBJECT
8995,portraiture,BELONGS_TO_SUBJECT
8996,still_life,BELONGS_TO_SUBJECT
8997,landscapes,BELONGS_TO_SUBJECT
8998,still_life,BELONGS_TO_SUBJECT
8999,landscapes,BELONGS_TO_SUBJECT
9000,floral_and_avian,BELONGS_TO_SUBJECT
9001,still_life,BELONGS_TO_SUBJECT
9002,floral_and_avian,BELONGS_TO_SUBJECT
9003,mountains_and_water,BELONGS_TO_SUBJECT
9004,floral_and_avian,BELONGS_TO_SUBJECT
9005,portraiture,BELONGS_TO_SUBJECT
9006,portraiture,BELONGS_TO_SUBJECT
9007,landscapes,BELONGS_TO_SUBJECT
9008,portraiture,BELONGS_TO_SUBJECT
9009,still_life,BELONGS_TO_SUBJECT
9010,floral_and_avian,BELONGS_TO_SUBJECT
9011,still_life,BELONGS_TO_SUBJECT
9012,portraiture,BELONGS_TO_SUBJECT
9013,landscapes,BELONGS_TO_SUBJECT
9014,still_life,BELONGS_TO_SUBJECT
9015,still_life,BELONGS_TO_SUBJECT
9016,portraiture,BELONGS_TO_SUBJECT
9017,landscapes,BELONGS_TO_SUBJECT
9018,landscapes,BELONGS_TO_SUBJECT
9019,landscapes,BELONGS_TO_SUBJECT
9020,portraiture,BELONGS_TO_SUBJECT
9021,still_life,BELONGS_TO_SUBJECT
9022,landscapes,BELONGS_TO_SUBJECT
9023,still_life,BELONGS_TO_SUBJECT
9024,portraiture,BELONGS_TO_SUBJECT
9025,portraiture,BELONGS_TO_SUBJECT
9026,still_life,BELONGS_TO_SUBJECT
9027,portraiture,BELONGS_TO_SUBJECT
9028,portraiture,BELONGS_TO_SUBJECT
9029,floral_and_avian,BELONGS_TO_SUBJECT
9030,landscapes,BELONGS_TO_SUBJECT
9031,portraiture,BELONGS_TO_SUBJECT
9032,landscapes,BELONGS_TO_SUBJECT
9033,landscapes,BELONGS_TO_SUBJECT
9034,landscapes,BELONGS_TO_SUBJECT
9035,floral_and_avian,BELONGS_TO_SUBJECT
9036,portraiture,BELONGS_TO_SUBJECT
9037,still_life,BELONGS_TO_SUBJECT
9038,still_life,BELONGS_TO_SUBJECT
9039,still_life,BELONGS_TO_SUBJECT
9040,mountains_and_water,BELONGS_TO_SUBJECT
9041,mountains_and_water,BELONGS_TO_SUBJECT
9042,still_life,BELONGS_TO_SUBJECT
9043,still_life,BELONGS_TO_SUBJECT
9044,still_life,BELONGS_TO_SUBJECT
9045,still_life,BELONGS_TO_SUBJECT
9046,still_life,BELONGS_TO_SUBJECT
9047,mountains_and_water,BELONGS_TO_SUBJECT
9048,still_life,BELONGS_TO_SUBJECT
9049,landscapes,BELONGS_TO_SUBJECT
9050,portraiture,BELONGS_TO_SUBJECT
9051,still_life,BELONGS_TO_SUBJECT
9052,still_life,BELONGS_TO_SUBJECT
9053,mountains_and_water,BELONGS_TO_SUBJECT
9054,portraiture,BELONGS_TO_SUBJECT
9055,landscapes,BELONGS_TO_SUBJECT
9056,portraiture,BELONGS_TO_SUBJECT
9057,still_life,BELONGS_TO_SUBJECT
9058,floral_and_avian,BELONGS_TO_SUBJECT
9059,still_life,BELONGS_TO_SUBJECT
9060,portraiture,BELONGS_TO_SUBJECT
9061,mountains_and_water,BELONGS_TO_SUBJECT
9062,landscapes,BELONGS_TO_SUBJECT
9063,mountains_and_water,BELONGS_TO_SUBJECT
9064,portraiture,BELONGS_TO_SUBJECT
9065,mountains_and_water,BELONGS_TO_SUBJECT
9066,landscapes,BELONGS_TO_SUBJECT
9067,landscapes,BELONGS_TO_SUBJECT
9068,landscapes,BELONGS_TO_SUBJECT
9069,still_life,BELONGS_TO_SUBJECT
9070,still_life,BELONGS_TO_SUBJECT
9071,mountains_and_water,BELONGS_TO_SUBJECT
9072,still_life,BELONGS_TO_SUBJECT
9073,still_life,BELONGS_TO_SUBJECT
9074,portraiture,BELONGS_TO_SUBJECT
9075,landscapes,BELONGS_TO_SUBJECT
9076,still_life,BELONGS_TO_SUBJECT
9077,mountains_and_water,BELONGS_TO_SUBJECT
9078,still_life,BELONGS_TO_SUBJECT
9079,mountains_and_water,BELONGS_TO_SUBJECT
9080,still_life,BELONGS_TO_SUBJECT
9081,floral_and_avian,BELONGS_TO_SUBJECT
9082,landscapes,BELONGS_TO_SUBJECT
9083,landscapes,BELONGS_TO_SUBJECT
9084,still_life,BELONGS_TO_SUBJECT
9085,landscapes,BELONGS_TO_SUBJECT
9086,still_life,BELONGS_TO_SUBJECT
9087,landscapes,BELONGS_TO_SUBJECT
9088,still_life,BELONGS_TO_SUBJECT
9089,landscapes,BELONGS_TO_SUBJECT
9090,landscapes,BELONGS_TO_SUBJECT
9091,still_life,BELONGS_TO_SUBJECT
9092,portraiture,BELONGS_TO_SUBJECT
9093,mountains_and_water,BELONGS_TO_SUBJECT
9094,landscapes,BELONGS_TO_SUBJECT
9095,still_life,BELONGS_TO_SUBJECT
9096,landscapes,BELONGS_TO_SUBJECT
9097,portraiture,BELONGS_TO_SUBJECT
9098,still_life,BELONGS_TO_SUBJECT
9099,portraiture,BELONGS_TO_SUBJECT
9100,portraiture,BELONGS_TO_SUBJECT
9101,mountains_and_water,BELONGS_TO_SUBJECT
9102,portraiture,BELONGS_TO_SUBJECT
9103,still_life,BELONGS_TO_SUBJECT
9104,floral_and_avian,BELONGS_TO_SUBJECT
9105,still_life,BELONGS_TO_SUBJECT
9106,portraiture,BELONGS_TO_SUBJECT
9107,landscapes,BELONGS_TO_SUBJECT
9108,still_life,BELONGS_TO_SUBJECT
9109,portraiture,BELONGS_TO_SUBJECT
9110,still_life,BELONGS_TO_SUBJECT
9111,landscapes,BELONGS_TO_SUBJECT
9112,portraiture,BELONGS_TO_SUBJECT
9113,portraiture,BELONGS_TO_SUBJECT
9114,still_life,BELONGS_TO_SUBJECT
9115,landscapes,BELONGS_TO_SUBJECT
9116,portraiture,BELONGS_TO_SUBJECT
9117,portraiture,BELONGS_TO_SUBJECT
9118,portraiture,BELONGS_TO_SUBJECT
9119,portraiture,BELONGS_TO_SUBJECT
9120,landscapes,BELONGS_TO_SUBJECT
9121,portraiture,BELONGS_TO_SUBJECT
9122,still_life,BELONGS_TO_SUBJECT
9123,still_life,BELONGS_TO_SUBJECT
9124,landscapes,BELONGS_TO_SUBJECT
9125,landscapes,BELONGS_TO_SUBJECT
9126,portraiture,BELONGS_TO_SUBJECT
9127,mountains_and_water,BELONGS_TO_SUBJECT
9128,landscapes,BELONGS_TO_SUBJECT
9129,portraiture,BELONGS_TO_SUBJECT
9130,mountains_and_water,BELONGS_TO_SUBJECT
9131,mountains_and_water,BELONGS_TO_SUBJECT
9132,portraiture,BELONGS_TO_SUBJECT
9133,still_life,BELONGS_TO_SUBJECT
9134,portraiture,BELONGS_TO_SUBJECT
9135,still_life,BELONGS_TO_SUBJECT
9136,landscapes,BELONGS_TO_SUBJECT
9137,portraiture,BELONGS_TO_SUBJECT
9138,floral_and_avian,BELONGS_TO_SUBJECT
9139,portraiture,BELONGS_TO_SUBJECT
9140,landscapes,BELONGS_TO_SUBJECT
9141,landscapes,BELONGS_TO_SUBJECT
9142,portraiture,BELONGS_TO_SUBJECT
9143,landscapes,BELONGS_TO_SUBJECT
9144,landscapes,BELONGS_TO_SUBJECT
9145,still_life,BELONGS_TO_SUBJECT
